-10  -20  2.77788
-10  -19.8  2.77787
-10  -19.6  2.77788
-10  -19.4  2.77787
-10  -19.2  2.77788
-10  -19  2.77786
-10  -18.8  2.77787
-10  -18.6  2.77786
-10  -18.4  2.77787
-10  -18.2  2.77786
-10  -18  2.77787
-10  -17.8  2.77785
-10  -17.6  2.77786
-10  -17.4  2.77785
-10  -17.2  2.77786
-10  -17  2.77785
-10  -16.8  2.77786
-10  -16.6  2.77784
-10  -16.4  2.77785
-10  -16.2  2.77784
-10  -16  2.77785
-10  -15.8  2.77784
-10  -15.6  2.77785
-10  -15.4  2.77783
-10  -15.2  2.77785
-10  -15  2.77783
-10  -14.8  2.77784
-10  -14.6  2.77783
-10  -14.4  2.77784
-10  -14.2  2.77783
-10  -14  2.77783
-10  -13.8  2.77783
-10  -13.6  2.77783
-10  -13.4  2.77782
-10  -13.2  2.77782
-10  -13  2.77782
-10  -12.8  2.77782
-10  -12.6  2.77782
-10  -12.4  2.77782
-10  -12.2  2.77782
-10  -12  2.77782
-10  -11.8  2.77781
-10  -11.6  2.77781
-10  -11.4  2.77781
-10  -11.2  2.77781
-10  -11  2.77781
-10  -10.8  2.77781
-10  -10.6  2.77781
-10  -10.4  2.7778
-10  -10.2  2.7778
-10  -10  2.7778

-9.8  -20  2.77795
-9.8  -19.8  2.77793
-9.8  -19.6  2.77794
-9.8  -19.4  2.77792
-9.8  -19.2  2.77793
-9.8  -19  2.77792
-9.8  -18.8  2.77793
-9.8  -18.6  2.77791
-9.8  -18.4  2.77792
-9.8  -18.2  2.77791
-9.8  -18  2.77792
-9.8  -17.8  2.7779
-9.8  -17.6  2.77791
-9.8  -17.4  2.7779
-9.8  -17.2  2.77791
-9.8  -17  2.77789
-9.8  -16.8  2.7779
-9.8  -16.6  2.77788
-9.8  -16.4  2.7779
-9.8  -16.2  2.77788
-9.8  -16  2.77789
-9.8  -15.8  2.77787
-9.8  -15.6  2.77789
-9.8  -15.4  2.77787
-9.8  -15.2  2.77789
-9.8  -15  2.77786
-9.8  -14.8  2.77788
-9.8  -14.6  2.77786
-9.8  -14.4  2.77787
-9.8  -14.2  2.77786
-9.8  -14  2.77786
-9.8  -13.8  2.77786
-9.8  -13.6  2.77786
-9.8  -13.4  2.77785
-9.8  -13.2  2.77785
-9.8  -13  2.77785
-9.8  -12.8  2.77785
